targetname,datetime_str,datetime_jd,H,G,solar_presence,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,V,surfbright,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,theta_asp
3200 Phaethon (1983 TB),2012-Jan-15 07:24:50.499,2455941.808917813,14.6,0.15,,,26.26767,22.06249,26.43948,22.12514,-7.48592,-31.1904,,,,,302003.9,156014.1,69.238,,999,,18.0,6.59,92.215,0.0005,352154.7,*,0.006149,,,,,250.22,0.0,,,65.0717,8.0394,1.818401060815,-14.3873033,1.40150799098631,12.9457031,11.655987,16.66786,15.7991,97.8208,/T,32.4026,157.5,62.2,49.7751,70.185,2.071,7.4236,Psc,66.184308,32.4904663,10.4574317,,,139.015419,-39.127099,,0.0,0.004,0.006,0.006,0.004,74.362,0.0,0.007,7.4573,7e-07,0.01,0.04,5e-05,196.1896,,32.4034,48.7513,9.6316,72.51067356110879
3200 Phaethon (1983 TB),2012-Jan-16 07:24:50.499,2455942.808917813,14.6,0.15,,,26.21957,21.85738,26.39114,21.92002,-5.9403,-30.3367,,,,,298607.6,154613.7,69.054,,999,,18.01,6.59,92.092,0.0005,348146.1,*,0.006116,,,,,249.99,0.0,,,65.2169,7.9847,1.810053705809,-14.5203006,1.40897751296668,12.9169961,11.718109,16.80228,15.61544,96.7072,/T,32.6638,170.0,50.9,50.6274,69.958,4.279,7.62014,Psc,66.184336,32.3724881,10.2824593,,,139.030215,-39.33676,,0.0,0.004,0.005,0.006,0.004,75.194,0.0,0.007,7.5094,7e-07,0.01,0.04,5e-05,196.3434,,32.6645,48.7619,9.5185,72.4523479325788
3200 Phaethon (1983 TB),2012-Jan-17 07:24:50.499,2455943.808917813,14.6,0.15,,,26.18252,21.65795,26.35389,21.72056,-4.42199,-29.4904,,,,,295258.5,153209.5,68.867,,999,,18.02,6.59,91.973,0.0005,344174.4,*,0.006084,,,,,249.78,0.0,,,65.3635,7.9295,1.801629214992,-14.6544302,1.41642668581538,12.8752378,11.780062,16.93811,15.43301,95.604,/T,32.9153,170.4,39.6,51.4791,69.743,6.274,7.81245,Psc,66.184364,32.2663583,10.1090632,,,139.055831,-39.538239,,0.0,0.004,0.005,0.006,0.004,76.007,0.0,0.007,7.5618,7e-07,0.01,0.04,5e-05,196.4986,,32.9159,48.779,9.4056,72.39348921163307
3200 Phaethon (1983 TB),2012-Jan-18 07:24:50.499,2455944.808917813,14.6,0.15,,,26.15631,21.46414,26.32749,21.52673,-2.93076,-28.6523,,,,,291955.5,151801.6,68.678,,999,,18.03,6.58,91.858,0.0005,340239.2,*,0.006052,,,,,249.57,0.0,,,65.5113,7.8738,1.79312692685,-14.7897171,1.42384798541813,12.8204758,11.841783,17.07538,15.25188,94.5109,/T,33.1574,157.9,28.7,52.3301,69.54,8.079,8.00059,Psc,66.184393,32.1718794,9.9372592,,,139.092167,-39.731629,,0.0,0.004,0.005,0.005,0.004,76.799,0.0,0.007,7.6144,7e-07,0.01,0.04,5.1e-05,196.6553,,33.1579,48.8028,9.2929,72.3342349412913
3200 Phaethon (1983 TB),2012-Jan-19 07:24:50.499,2455945.808917813,14.6,0.15,,,26.1407,21.27589,26.31173,21.33846,-1.46654,-27.8232,,,,,288697.2,150390.3,68.488,,999,,18.03,6.58,91.747,0.0005,336340.4,*,0.006021,,,,,249.38,0.0,,,65.6606,7.8174,1.784546165179,-14.9261872,1.431233914921,12.7527595,11.90321,17.21412,15.07217,93.4279,/T,33.3902,144.1,19.0,53.1804,69.347,9.714,8.18459,Psc,66.184421,32.0888495,9.7670588,,,139.139116,-39.917024,,0.0,0.004,0.005,0.005,0.004,77.568,0.0,0.007,7.6673,7e-07,0.01,0.04,5.1e-05,196.8135,,33.3905,48.833,9.1804,72.27453080985745
3200 Phaethon (1983 TB),2012-Jan-20 07:24:50.499,2455946.808917813,14.6,0.15,,,26.13548,21.09315,26.30637,21.15568,-0.02935,-27.0039,,,,,285482.6,148975.5,68.297,,999,,18.04,6.57,91.639,0.0005,332477.4,*,0.00599,,,,,249.2,0.0,,,65.8113,7.7604,1.77588623864,-15.063867,1.43857701016364,12.6721556,11.96428,17.35435,14.89401,92.3548,/T,33.6138,130.1,10.9,54.0298,69.165,11.198,8.3645,Psc,66.184449,32.0170618,9.5984699,,,139.196564,-40.094518,,0.0,0.004,0.005,0.005,0.004,78.313,0.0,0.007,7.7205,7e-07,0.01,0.04,5.2e-05,196.9732,,33.6141,48.8695,9.0681,72.21437394861573
3200 Phaethon (1983 TB),2012-Jan-21 07:24:50.499,2455947.808917813,14.6,0.15,,,26.14043,20.91583,26.31118,20.97834,1.380676,-26.1952,,,,,282310.4,147557.4,68.105,,999,,18.05,6.56,91.535,0.0005,328649.9,*,0.00596,,,,,249.03,0.0,,,65.9634,7.7029,1.767146440304,-15.2027839,1.44586985441123,12.5787641,12.024933,17.49612,14.71758,91.2916,/T,33.8285,116.1,4.9,54.8782,68.993,12.545,8.54037,Psc,66.184477,31.9563054,9.4314962,,,139.264385,-40.264209,,0.0,0.004,0.005,0.005,0.004,79.032,0.0,0.007,7.7742,7e-07,0.01,0.04,5.2e-05,197.1345,,33.8287,48.9124,8.956,72.15369379654086
3200 Phaethon (1983 TB),2012-Jan-22 07:24:50.499,2455948.808917813,14.6,0.15,,,26.15534,20.74388,26.32595,20.80636,2.763385,-25.3978,,,,,279179.6,146136.1,67.913,,999,,18.05,6.56,91.435,0.0005,324857.6,*,0.00593,,,,,248.86,0.0,,,66.117,7.6446,1.758326047175,-15.3429662,1.45310510140613,12.4727306,12.085107,17.63945,14.54311,90.2382,/T,34.0345,102.3,1.3,55.7257,68.831,13.773,8.71224,Psc,66.184504,31.9063671,9.2661382,,,139.342445,-40.426193,,0.0,0.004,0.005,0.005,0.004,79.726,0.0,0.007,7.8282,8e-07,0.01,0.04,5.2e-05,197.2975,,34.0345,48.9615,8.844,72.09264506293725
3200 Phaethon (1983 TB),2012-Jan-23 07:24:50.499,2455949.808917813,14.6,0.15,,,26.17997,20.5772,26.35045,20.63964,4.118633,-24.6123,,,,,276088.9,144711.8,67.722,,999,,18.06,6.55,91.338,0.0005,321100.1,*,0.005901,,,,,248.71,0.0,,,66.2721,7.5858,1.749424319695,-15.4844429,1.46027550383327,12.3542524,12.144741,17.78438,14.37087,89.1945,/T,34.2319,88.7,0.1,56.572,68.678,14.892,8.88016,Psc,66.184532,31.8670333,9.102393,,,139.430599,-40.580568,,0.0,0.004,0.005,0.005,0.004,80.392,0.0,0.006,7.8828,8e-07,0.01,0.04,5.3e-05,197.462,,34.2318,49.0167,8.7323,72.0310110640316
3200 Phaethon (1983 TB),2012-Jan-24 07:24:50.499,2455950.808917813,14.6,0.15,,,26.21412,20.41573,26.38445,20.47812,5.446354,-23.8396,,,,,273037.3,143284.4,67.531,,999,,18.06,6.54,91.245,0.0005,317377.0,*,0.005873,,,,,248.57,0.0,,,66.4287,7.5263,1.740440501228,-15.6272441,1.4673739426841,12.2235753,12.203777,17.93094,14.20117,88.1603,/T,34.4209,75.4,1.3,57.4172,68.534,15.914,9.0442,Psc,66.18456,31.8380917,8.9402542,,,139.528694,-40.727436,,0.0,0.004,0.005,0.005,0.004,81.03,0.0,0.006,7.9379,8e-07,0.01,0.04,5.3e-05,197.6283,,34.4208,49.078,8.6208,71.96894118779329
3200 Phaethon (1983 TB),2012-Jan-25 07:24:50.499,2455951.808917813,14.6,0.15,,,26.25758,20.25937,26.42776,20.3217,6.746601,-23.0801,,,,,270023.8,141854.0,67.341,,999,,18.07,6.54,91.156,0.0005,313687.7,*,0.005845,,,,,248.43,0.0,,,66.587,7.4661,1.731373817522,-15.7714008,1.47439345268247,12.0809837,12.262156,18.07918,14.03437,87.1355,/T,34.6018,62.4,4.6,58.2611,68.399,16.851,9.20439,Psc,66.184587,31.8193323,8.7797126,,,139.636569,-40.866897,,0.0,0.004,0.005,0.005,0.004,81.641,0.0,0.006,7.9936,8e-07,0.01,0.04,5.3e-05,197.7963,,34.6016,49.1453,8.5094,71.90630369805163
3200 Phaethon (1983 TB),2012-Jan-26 07:24:50.499,2455952.808917813,14.6,0.15,,,26.31013,20.10803,26.48015,20.17029,8.019564,-22.3343,,,,,267047.1,140420.7,67.152,,999,,18.07,6.53,91.07,0.0005,310032.0,*,0.005817,,,,,248.31,0.0,,,66.7468,7.4052,1.722223476148,-15.9169448,1.48132724022125,11.9267852,12.319823,18.22912,13.87084,86.12,/T,34.7748,49.7,9.8,59.1036,68.272,17.709,9.36081,Psc,66.184614,31.8105476,8.6207557,,,139.754056,-40.999052,,0.0,0.004,0.005,0.005,0.004,82.223,0.0,0.006,8.0499,8e-07,0.01,0.04,5.4e-05,197.9661,,34.7745,49.2184,8.3983,71.84323678394996
3200 Phaethon (1983 TB),2012-Jan-27 07:24:50.499,2455953.808917813,14.6,0.15,,,26.37156,19.96162,26.54144,20.0238,9.265573,-21.6027,,,,,264106.3,138984.6,66.964,,999,,18.07,6.52,90.988,0.0005,306409.2,*,0.005791,,,,,248.19,0.0,,,66.9084,7.3436,1.712988665916,-16.0639094,1.48816869254428,11.761296,12.376722,18.38081,13.71099,85.1137,/T,34.9401,37.4,16.5,59.9446,68.153,18.498,9.51351,Psc,66.184641,31.8115325,8.4633682,,,139.880981,-41.124004,,0.0,0.004,0.005,0.005,0.004,82.777,0.0,0.006,8.107,8e-07,0.01,0.04,5.4e-05,198.1377,,34.9397,49.2974,8.2873,71.77954164997227
3200 Phaethon (1983 TB),2012-Jan-28 07:24:50.499,2455954.808917813,14.6,0.15,,,26.44167,19.82004,26.61141,19.88214,10.48507,-20.8856,,,,,261200.3,137545.6,66.779,,999,,18.07,6.51,90.909,0.0005,302818.9,*,0.005765,,,,,248.08,0.0,,,67.0716,7.2813,1.703668556263,-16.2123284,1.49491137913487,11.5848294,12.432799,18.53429,13.5552,84.1164,/T,35.0979,25.3,24.3,60.7841,68.042,19.225,9.66254,Psc,66.184667,31.8220836,8.3075324,,,140.017168,-41.241852,,0.0,0.004,0.005,0.005,0.004,83.302,0.0,0.006,8.1647,8e-07,0.01,0.04,5.4e-05,198.3111,,35.0973,49.382,8.1765,71.71535665771194
3200 Phaethon (1983 TB),2012-Jan-29 07:24:50.499,2455955.808917813,14.6,0.15,,,26.52026,19.6832,26.68987,19.74521,11.67857,-20.1832,,,,,258328.0,136103.9,66.595,,999,,18.08,6.5,90.833,0.0005,299260.5,*,0.005739,,,,,247.97,0.0,,,67.2367,7.2182,1.694262296616,-16.3622372,1.50154904764878,11.3976883,12.488003,18.6896,13.40388,83.1279,/T,35.2484,13.8,32.9,61.622,67.939,19.894,9.80796,Psc,66.184694,31.8420001,8.1532278,,,140.162435,-41.352697,,0.0,0.004,0.005,0.005,0.004,83.799,0.0,0.006,8.2232,8e-07,0.01,0.05,5.5e-05,198.4865,,35.2477,49.4723,8.0658,71.65055696920668
3200 Phaethon (1983 TB),2012-Jan-30 07:24:50.499,2455956.808917813,14.6,0.15,,,26.60714,19.551,26.77664,19.61292,12.84668,-19.4957,,,,,255488.5,134659.5,66.414,,999,,18.08,6.5,90.761,0.0005,295733.7,*,0.005714,,,,,247.88,0.0,,,67.4035,7.1544,1.684769015725,-16.5136721,1.50807561708119,11.2001631,12.542282,18.84679,13.25746,82.1482,/T,35.3918,4.786,42.0,62.4583,67.843,20.513,9.94984,Psc,66.18472,31.8710833,8.0004318,,,140.3166,-41.456637,,0.0,0.004,0.005,0.005,0.004,84.268,0.0,0.006,8.2825,8e-07,0.01,0.05,5.5e-05,198.6638,,35.3911,49.5682,7.9553,71.58520774909398
3200 Phaethon (1983 TB),2012-Jan-31 07:24:50.499,2455957.808917813,14.6,0.15,,,26.70212,19.42334,26.87153,19.48516,13.99,-18.8233,,,,,252680.7,133212.5,66.236,,999,,18.08,6.49,90.692,0.0005,292237.8,*,0.00569,,,,,247.79,0.0,,,67.5721,7.0898,1.675187820971,-16.6666707,1.51448517046719,10.9925318,12.595589,19.0059,13.11635,81.1772,/T,35.5284,11.6,51.4,63.2928,67.753,21.085,10.08824,Psc,66.184746,31.9091371,7.8491196,,,140.479479,-41.55377,,0.0,0.003,0.005,0.005,0.003,84.71,0.0,0.006,8.3426,8e-07,0.01,0.05,5.6e-05,198.8432,,35.5276,49.6696,7.8449,71.51931924178005
3200 Phaethon (1983 TB),2012-Feb-01 07:24:50.499,2455958.808917813,14.6,0.15,,,26.80502,19.30011,26.97434,19.36184,15.10919,-18.166,,,,,249903.6,131762.8,66.061,,999,,18.08,6.48,90.626,0.0005,288772.3,*,0.005667,,,,,247.71,0.0,,,67.7427,7.0243,1.665517797633,-16.8212721,1.5207719486846,10.7750634,12.647875,19.16698,12.98098,80.2145,/T,35.6584,22.9,60.8,64.1254,67.671,21.616,10.2232,Ari,66.184771,31.9559685,7.6992647,,,140.650886,-41.644189,,0.0,0.003,0.005,0.005,0.003,85.124,0.0,0.006,8.4037,8e-07,0.01,0.05,5.6e-05,199.0247,,35.6574,49.7763,7.7347,71.45283491782168
3200 Phaethon (1983 TB),2012-Feb-02 07:24:50.499,2455959.808917813,14.6,0.15,,,26.91566,19.18122,27.08491,19.24285,16.20493,-17.524,,,,,247156.2,130310.6,65.888,,999,,18.08,6.47,90.563,0.0005,285336.8,*,0.005644,,,,,247.63,0.0,,,67.9152,6.958,1.655758008135,-16.9775163,1.52693034612662,10.5480212,12.699092,19.33007,12.85178,79.2602,/T,35.7819,34.7,69.8,64.9562,67.596,22.108,10.35481,Ari,66.184796,32.011387,7.5508387,,,140.830636,-41.727988,,0.0,0.003,0.005,0.005,0.003,85.511,0.0,0.006,8.4657,8e-07,0.01,0.05,5.6e-05,199.2082,,35.7809,49.8885,7.6245,71.38575306274473
3200 Phaethon (1983 TB),2012-Feb-03 07:24:50.499,2455960.808917813,14.6,0.15,,,27.03387,19.06656,27.20307,19.1281,17.27791,-16.8972,,,,,244437.7,128855.8,65.719,,999,,18.08,6.46,90.503,0.0005,281930.7,*,0.005621,,,,,247.56,0.0,,,68.0898,6.8909,1.645907491247,-17.135445,1.53295490823298,10.3116653,12.749197,19.49524,12.72921,78.3141,/T,35.8993,46.7,78.3,65.785,67.527,22.565,10.4831,Ari,66.184821,32.0752057,7.4038117,,,141.018543,-41.805258,,0.0,0.003,0.005,0.005,0.003,85.871,0.0,0.006,8.5286,8e-07,0.01,0.05,5.7e-05,199.394,,35.8981,50.0059,7.5145,71.31794408977775
3200 Phaethon (1983 TB),2012-Feb-04 07:24:50.499,2455961.808917813,14.6,0.15,,,27.15948,18.95603,27.32864,19.01748,18.32888,-16.2856,,,,,241747.1,127398.6,65.554,,999,,18.08,6.44,90.446,0.0005,278553.4,*,0.0056,,,,,247.5,0.0,,,68.2664,6.8229,1.635965261258,-17.2951015,1.5388403300873,10.0662536,12.798145,19.66253,12.61374,77.376,/T,36.0106,59.1,85.9,66.6117,67.464,22.991,10.60815,Ari,66.184846,32.147241,7.2581523,,,141.214422,-41.876088,,0.0,0.003,0.005,0.005,0.003,86.206,0.0,0.006,8.5926,9e-07,0.01,0.05,5.7e-05,199.582,,36.0094,50.1285,7.4045,71.24955384630285
3200 Phaethon (1983 TB),2012-Feb-05 07:24:50.499,2455962.808917813,14.6,0.15,,,27.29234,18.84953,27.46145,18.91088,19.35865,-15.6892,,,,,239083.6,125938.9,65.392,,999,,18.07,6.43,90.392,0.0005,275204.6,*,0.005579,,,,,247.44,0.0,,,68.4451,6.754,1.625930307103,-17.4565304,1.54458145447464,9.8120389,12.845892,19.832,12.50585,76.4457,/T,36.1162,71.8,92.2,67.4364,67.407,23.388,10.73,Ari,66.18487,32.2273134,7.1138276,,,141.41809,-41.940563,,0.0,0.003,0.005,0.005,0.003,86.516,0.0,0.006,8.6577,9e-07,0.01,0.05,5.8e-05,199.7723,,36.1149,50.2563,7.2945,71.18052050227551
3200 Phaethon (1983 TB),2012-Feb-06 07:24:50.499,2455963.808917813,14.6,0.15,,,27.4323,18.74697,27.60136,18.80822,20.36811,-15.1079,,,,,236446.2,124476.7,65.235,,999,,18.07,6.42,90.34,0.0005,271883.6,*,0.005559,,,,,247.39,0.0,,,68.626,6.6842,1.615801591454,-17.6197779,1.55017326702574,9.5492614,12.892398,20.0037,12.40604,75.5232,/T,36.2162,84.8,96.8,68.2589,67.357,23.758,10.84873,Ari,66.184894,32.3152487,6.9708037,,,141.629365,-41.998769,,0.0,0.003,0.005,0.005,0.003,86.801,0.0,0.006,8.7238,9e-07,0.01,0.05,5.8e-05,199.965,,36.2148,50.3892,7.1845,71.11078255605217
3200 Phaethon (1983 TB),2012-Feb-07 07:24:50.499,2455964.808917813,14.6,0.15,,,27.5792,18.64823,27.74822,18.70937,21.35824,-14.5414,,,,,233834.1,123012.2,65.081,,999,,18.07,6.41,90.292,0.0005,268589.9,*,0.00554,,,,,247.35,0.0,,,68.8091,6.6134,1.605578049764,-17.784892,1.55561088564476,9.2781365,12.937621,20.1777,12.3148,74.6083,/T,36.3109,98.2,99.4,69.0791,67.312,24.104,10.96438,Ari,66.184918,32.4108796,6.8290453,,,141.848068,-42.050785,,0.0,0.003,0.005,0.005,0.003,87.061,0.0,0.006,8.7911,9e-07,0.01,0.05,5.9e-05,200.1602,,36.3094,50.5271,7.0746,71.04041967617604
3200 Phaethon (1983 TB),2012-Feb-08 07:24:50.499,2455965.808917813,14.6,0.15,,,27.73292,18.55322,27.90188,18.61425,22.3301,-13.9898,,,,,231246.6,121545.2,64.932,,999,,18.06,6.4,90.245,0.0005,265323.1,*,0.005521,,,,,247.31,0.0,,,68.9945,6.5417,1.595258589266,-17.9519225,1.56088954179172,8.9988395,12.981522,20.35405,12.23263,73.7009,/T,36.4004,111.9,99.6,69.8971,67.273,24.428,11.07701,Ari,66.184941,32.5140477,6.6885161,,,142.074026,-42.096687,,0.0,0.003,0.005,0.005,0.003,87.299,0.0,0.006,8.8596,9e-07,0.01,0.05,5.9e-05,200.3578,,36.3988,50.67,6.9646,70.96929716834201
3200 Phaethon (1983 TB),2012-Feb-09 07:24:50.499,2455966.808917813,14.6,0.15,,,27.89333,18.46185,28.06222,18.52275,23.28477,-13.4526,,,,,228682.8,120075.9,64.787,,999,,18.06,6.39,90.202,0.0005,262082.7,*,0.005503,,,,,247.27,0.0,,,69.1823,6.4689,1.584842087924,-18.120921,1.56600455278278,8.7114902,13.024063,20.53283,12.16001,72.8007,/T,36.4849,125.9,97.3,70.7126,67.24,24.731,11.18668,Ari,66.184964,32.6246057,6.5491787,,,142.307068,-42.13655,,0.0,0.003,0.005,0.005,0.003,87.513,0.0,0.006,8.9293,9e-07,0.01,0.05,6e-05,200.5581,,36.4832,50.8179,6.8546,70.8975024127451
3200 Phaethon (1983 TB),2012-Feb-10 07:24:50.499,2455967.808917813,14.6,0.15,,,28.0603,18.37402,28.22912,18.43478,24.22333,-12.9296,,,,,226142.0,118604.3,64.647,,999,,18.05,6.37,90.16,0.0005,258868.2,*,0.005486,,,,,247.25,0.0,,,69.3726,6.3951,1.574327393324,-18.291941,1.57095128695862,8.4161446,13.065203,20.71409,12.0974,71.9078,/T,36.5646,140.0,92.5,71.5258,67.212,25.015,11.29344,Ari,66.184987,32.7424176,6.4109949,,,142.547031,-42.170442,,0.0,0.003,0.005,0.005,0.003,87.705,0.0,0.006,9.0003,9e-07,0.02,0.05,6e-05,200.761,,36.5629,50.9708,6.7445,70.82490154213716
3200 Phaethon (1983 TB),2012-Feb-11 07:24:50.499,2455968.808917813,14.6,0.15,,,28.23372,18.28963,28.40248,18.35025,25.14678,-12.4207,,,,,223623.5,117130.4,64.512,,999,,18.05,6.36,90.121,0.0005,255679.1,*,0.005469,,,,,247.22,0.0,,,69.5653,6.3202,1.563713321521,-18.4650382,1.57572512639057,8.1127956,13.104906,20.89791,12.04521,71.022,/T,36.6398,154.1,85.3,72.3364,67.19,25.282,11.39734,Ari,66.18501,32.8673575,6.2739258,,,142.793754,-42.198429,,0.0,0.003,0.005,0.005,0.003,87.875,0.0,0.006,9.0725,9e-07,0.02,0.06,6.1e-05,200.9666,,36.638,51.1285,6.6342,70.75164259104325
3200 Phaethon (1983 TB),2012-Feb-12 07:24:50.499,2455969.808917813,14.6,0.15,,,28.41349,18.20858,28.5822,18.26906,26.05596,-11.9256,,,,,221126.6,115654.3,64.382,,999,,18.04,6.35,90.084,0.0005,252515.1,*,0.005453,,,,,247.21,0.0,,,69.7607,6.2443,1.552998655823,-18.6402704,1.58032143327794,7.8013842,13.143133,21.08437,12.0038,70.1431,/T,36.7106,168.1,76.3,73.1445,67.173,25.532,11.49844,Ari,66.185032,32.9993071,6.1379316,,,143.047083,-42.220571,,0.0,0.003,0.005,0.005,0.003,88.024,0.0,0.005,9.1462,9e-07,0.02,0.06,6.1e-05,201.1751,,36.7087,51.2911,6.5239,70.67745870458766
3200 Phaethon (1983 TB),2012-Feb-13 07:24:50.499,2455970.808917813,14.6,0.15,,,28.5995,18.1308,28.76818,18.19113,26.95153,-11.4443,,,,,218650.8,114176.1,64.256,,999,,18.03,6.33,90.05,0.0005,249375.8,*,0.005438,,,,,247.2,0.0,,,69.9587,6.1671,1.542182145504,-18.8176975,1.58473552539271,7.481819,13.179843,21.27353,11.97351,69.2711,/T,36.7772,176.1,65.9,73.9499,67.161,25.768,11.59678,Ari,66.185054,33.1381518,6.0029723,,,143.306864,-42.236929,,0.0,0.003,0.005,0.005,0.003,88.153,0.0,0.005,9.2212,1e-06,0.02,0.06,6.2e-05,201.3865,,36.7752,51.4586,6.4133,70.60264708360555
3200 Phaethon (1983 TB),2012-Feb-14 07:24:50.499,2455971.808917813,14.6,0.15,,,28.79167,18.05619,28.96034,18.11637,27.83401,-10.9765,,,,,216195.3,112695.9,64.137,,999,,18.02,6.32,90.017,0.0005,246260.8,*,0.005423,,,,,247.19,0.0,,,70.1595,6.0889,1.531262504472,-18.997382,1.58896266326608,7.1539966,13.215,21.46548,11.95464,68.4058,/T,36.8398,163.1,54.7,74.7526,67.155,25.991,11.69241,Ari,66.185076,33.2837779,5.8690074,,,143.572947,-42.247559,,0.0,0.003,0.005,0.005,0.003,88.261,0.0,0.005,9.2976,1e-06,0.02,0.06,6.2e-05,201.6009,,36.8377,51.6309,6.3026,70.52686037892288
3200 Phaethon (1983 TB),2012-Feb-15 07:24:50.499,2455972.808917813,14.6,0.15,,,28.9899,17.98465,29.15857,18.04469,28.70371,-10.5223,,,,,213759.7,111213.7,64.022,,999,,18.02,6.3,89.986,0.0005,243169.8,*,0.00541,,,,,247.19,0.0,,,70.3631,6.0094,1.520238409846,-19.1793889,1.59299804877221,6.8178199,13.248561,21.6603,11.94745,67.5472,/T,36.8985,149.3,43.4,75.5525,67.154,26.2,11.78539,Ari,66.185097,33.4360704,5.7359959,,,143.845182,-42.252516,,0.0,0.003,0.005,0.005,0.003,88.35,0.0,0.005,9.3756,1e-06,0.02,0.06,6.3e-05,201.8183,,36.8964,51.808,6.1916,70.45033018907064
3200 Phaethon (1983 TB),2012-Feb-16 07:24:50.499,2455973.808917813,14.6,0.15,,,29.1941,17.9161,29.36278,17.976,29.56082,-10.0817,,,,,211343.4,109729.7,63.913,,999,,18.01,6.29,89.957,0.0005,240102.4,*,0.005397,,,,,247.19,0.0,,,70.5696,5.9287,1.509108500473,-19.3637856,1.59683683275564,6.4732112,13.280487,21.85808,11.95218,66.6951,/T,36.9537,135.6,32.5,76.3494,67.158,26.398,11.87576,Ari,66.185119,33.5949131,5.6038967,,,144.12342,-42.251857,,0.0,0.003,0.005,0.005,0.003,88.419,0.0,0.005,9.455,1e-06,0.02,0.06,6.3e-05,202.039,,36.9515,51.9899,6.0803,70.37292518621673
3200 Phaethon (1983 TB),2012-Feb-17 07:24:50.499,2455974.808917813,14.6,0.15,,,29.40418,17.85045,29.57289,17.9102,30.40546,-9.65464,,,,,208945.9,108244.0,63.81,,999,,18.0,6.27,89.93,0.0005,237058.5,*,0.005384,,,,,247.2,0.0,,,70.7792,5.8466,1.497871375361,-19.5506426,1.60047412879919,6.1201203,13.310737,22.05891,11.96905,65.8496,/T,37.0053,122.0,22.6,77.1433,67.167,26.585,11.96356,Ari,66.18514,33.7601887,5.4726682,,,144.40751,-42.245634,,0.0,0.003,0.005,0.005,0.003,88.471,0.0,0.005,9.536,1e-06,0.02,0.06,6.4e-05,202.263,,37.0031,52.1765,5.9688,70.29467118296402
3200 Phaethon (1983 TB),2012-Feb-18 07:24:50.499,2455975.808917813,14.6,0.15,,,29.62006,17.7876,29.78878,17.84721,31.23766,-9.2413,,,,,206566.8,106756.7,63.712,,999,,17.99,6.26,89.905,0.0005,234037.6,*,0.005373,,,,,247.22,0.0,,,70.9919,5.7633,1.486525592028,-19.7400332,1.60390503064729,5.7585292,13.339271,22.26288,11.99825,65.0104,/T,37.0538,108.6,14.2,77.9339,67.181,26.762,12.04885,Ari,66.18516,33.9317804,5.3422687,,,144.6973,-42.233905,,0.0,0.003,0.005,0.005,0.003,88.503,0.0,0.005,9.6186,1e-06,0.02,0.06,6.4e-05,202.4903,,37.0514,52.368,5.8568,70.21543014830235
3200 Phaethon (1983 TB),2012-Feb-19 07:24:50.499,2455976.808917813,14.6,0.15,,,29.84164,17.72746,30.01037,17.78692,32.05742,-8.84171,,,,,204205.5,105267.8,63.621,,999,,17.98,6.24,89.881,0.0005,231039.6,*,0.005362,,,,,247.24,0.0,,,71.2078,5.6786,1.475069664757,-19.9320337,1.60712463140722,5.3884537,13.366048,22.47009,12.03993,64.1777,/T,37.0992,95.4,7.6,78.7213,67.2,26.93,12.13168,Ari,66.185181,34.1095726,5.2126559,,,144.992638,-42.216726,,0.0,0.003,0.005,0.005,0.003,88.518,0.0,0.005,9.7029,1e-06,0.02,0.06,6.5e-05,202.7212,,37.0967,52.5643,5.7445,70.13529580823634
3200 Phaethon (1983 TB),2012-Feb-20 07:24:50.499,2455977.808917813,14.6,0.15,,,30.06884,17.66995,30.23757,17.72925,32.86475,-8.45597,,,,,201861.7,103777.6,63.536,,999,,17.96,6.23,89.859,0.0005,228064.1,*,0.005352,,,,,247.26,0.0,,,71.427,5.5925,1.463502062762,-20.1267239,1.61012804295088,5.0099427,13.391027,22.68065,12.09425,63.3511,/T,37.1417,82.4,3.0,79.5053,67.224,27.09,12.2121,Ari,66.185201,34.2934528,5.0837875,,,145.293371,-42.194152,,0.0,0.003,0.005,0.005,0.003,88.516,0.0,0.005,9.7889,1e-06,0.02,0.06,6.5e-05,202.9558,,37.1392,52.7653,5.6318,70.05421382879807
